order_id,product_id
4173,20955
4173,15097
4173,24852
4173,6631
4173,29432
4174,1204
4174,29299
4174,42913
4174,44177
4174,13544
4174,26861
4174,9829
4174,34766
4174,148
4174,38157
4174,30057
4174,42667
4174,36956
4174,45258
4174,38000
4174,13370
4174,38090
4174,18670
4174,35845
4174,41787
4174,6789
4174,16514
4175,47402
4176,8518
4177,34969
4177,15290
4177,4605
4177,20114
4177,16291
4177,5161
4178,18382
4179,32478
4179,35951
4179,29603
4179,13176
4179,42719
4179,45535
4179,47591
4179,35652
4179,8421
4179,17906
4179,1896
4179,47626
4179,47209
4179,29993
4179,44359
4179,43961
4179,28156
4179,8615
4179,35883
4179,32285
4180,24184
4180,33509
4180,47734
4180,46069
4180,25133
4180,36550
4180,26209
4180,45946
4180,41220
4180,5785
4180,44359
4181,42431
4181,2717
4181,32331
4181,38241
4181,33357
4181,28632
4181,20919
4181,24852
4181,32303
4181,9076
4181,10732
4182,37859
4182,26907
4182,5984
4182,20697
4182,14766
4182,8615
4182,36490
4182,7761
4183,9076
4183,34969
4183,13176
4183,3481
4183,44949
4183,13733
4183,21137
4184,33286
4184,19801
4184,30918
4184,8193
4184,39215
4184,23341
4184,20842
4186,14126
4186,40545
4186,9076
4186,5652
4186,24964
4186,28985
4186,39928
4186,30391
4186,44359
4186,17794
4187,31981
4187,32689
4187,35473
4187,23410
4187,25670
4187,42356
4187,29077
4187,27244
4188,31912
4188,27086
4190,3298
4190,28371
4190,42265
4190,8571
4190,32455
4191,24749
4191,6187
4191,8859
4191,24184
4191,25544
4191,22476
4191,23341
4191,29487
4191,39408
4192,4410
4192,24852
4192,10504
4192,28378
4192,36256
4192,19348
4192,5785
4192,39216
4192,28199
4192,12606
4192,25890
4193,15567
4193,29926
4193,27156
4193,8670
4195,9358
4195,13176
4195,43154
4195,46149
4195,38928
4195,130
4196,43961
4196,16848
4196,26369
4196,10504
4197,12409
4197,8277
4197,26706
4197,37288
4197,23543
4197,22115
4197,13176
4197,6104
4197,22260
4197,43122
4197,38159
4198,32404
4198,9837
4198,39247
4198,38739
4198,5025
4198,26209
4198,45371
4198,44014
4198,1979
4198,28842
4199,19660
4199,5334
4199,47766
4199,47626
4199,7177
4199,4920
4199,23339
4200,39332
4200,40688
4202,34590
4202,22827
4202,17568
4202,21037
4202,13176
4202,34281
4202,22234
4202,22864
4202,9687
4204,46616
4204,48642
4204,46413
4204,48679
4204,8230
4205,47042
4205,47209
4205,37646
4205,21137
4205,2825
4205,10749
4205,43768
4205,37141
4205,19360
4205,15842
4205,11619
4205,32818
4205,16857
4205,21560
4205,41238
4205,36695
4205,40706
4205,39732
4205,47626
4205,12315
4205,21267
4205,4781
4206,34217
4206,24852
4206,33407
4206,39928
4206,38777
4206,16759
4206,36735
4206,17600
4206,46069
4206,47209
4207,3873
4207,13176
4207,45066
4207,29783
4207,44548
4208,24852
4208,14715
4208,21903
4208,43295
4208,31338
4209,19366
4209,7952
4209,4193
4209,32935
4209,32360
4210,8174
4210,48679
4210,22935
4210,41541
4210,999
4210,28985
4210,21903
4210,45066
4210,671
4210,18288
4210,24852
4210,12145
4210,37019
4210,32303
4210,35306
4210,4945
4211,42342
4211,5479
4211,16083
4211,13870
4211,20995
4211,30148
4211,45053
4211,21195
4211,24154
4211,27845
4211,45007
4212,49235
4212,35914
4212,5640
4212,23271
4212,43262
4213,24852
4213,26856
4213,48925
4213,9387
4213,12745
4213,16289
4213,49683
4213,8230
4213,47937
4213,16797
4213,11090
4213,24799
4213,28465
4213,8309
4213,28289
4213,43768
4214,14324
4214,24852
4214,23909
4214,42943
4214,47058
4214,23341
4214,20955
4214,27961
4214,47962
4214,7751
4214,2997
4214,19863
4214,5818
4214,13866
4214,23888
4214,22788
4215,45194
4216,5876
4216,34126
4216,34551
4216,22935
4218,15768
4218,15685
4218,44167
4218,18253
4218,13194
4218,45683
4218,28339
4218,10957
4218,16696
4219,44470
4219,37543
4219,9130
4219,44609
4219,44395
4219,38947
4219,11173
4220,23801
4220,34969
4220,39732
4220,44133
4220,45646
4220,5718
4220,46979
4220,18531
4220,46720
4220,17044
4220,38383
4220,5876
4220,26209
4220,18379
4221,26346
4221,31553
4221,24852
4221,16589
4221,38266
4221,29307
4221,25640
4221,49683
4221,40945
4221,44142
4221,49644
4221,18276
4221,35616
4221,1516
4221,21405
4222,18362
4222,19821
4222,4565
4222,16349
4222,10957
4223,39921
4223,20561
4223,7648
4223,47766
4224,26620
4224,45747
4224,39947
4224,5794
4224,49235
4224,34336
4224,47626
4224,47209
4224,37011
4224,30391
4224,48988
4224,2966
4224,19677
4224,7521
4224,33787
4224,27423
4224,41950
4224,43789
4224,1529
4224,13292
4224,29270
4225,48679
4225,11520
4225,13176
4225,35547
4225,14650
4226,19311
4226,10749
4226,16349
4226,805
4226,47209
4226,21137
4226,26800
4226,28842
4226,27156
4226,9020
4226,29473
4226,21903
4226,14540
4226,30463
4227,9814
4227,30820
4227,38944
4227,44632
4227,11777
4227,5450
4227,40849
4227,22677
4227,45437
4227,8773
4227,29326
4227,5031
4228,38729
4228,45290
4228,42475
4228,40709
4228,10613
4229,39408
4229,21288
4230,24852
4230,32492
4230,27510
4230,49520
4230,21709
4230,2099
4230,36943
4230,43248
4230,41729
4230,29346
4230,20378
4230,12044
4230,15404
4230,23980
4230,34786
4230,31196
4231,48199
4231,32982
4231,25256
4231,38693
4231,5746
4231,32254
4231,14852
4231,44788
4231,26429
4231,25134
4231,27156
4231,1930
4231,3469
4232,9839
4232,47209
4232,19057
4232,34044
4232,6837
4232,14633
4232,44471
4233,46075
4233,9477
4233,35168
4233,29987
4233,28849
4233,14267
4233,29506
4233,18362
4233,34590
4233,24964
4233,16797
4233,35628
4233,45066
4233,16154
4233,27454
4233,18288
4233,26715
4235,19977
4235,37643
4235,39201
4235,47058
4235,18987
4235,49647
4235,31681
4235,23915
4236,32655
4236,30391
4236,32740
4236,33198
4236,8518
4236,47209
4236,33636
4236,44910
4236,4799
4236,12845
4236,22247
4236,47626
4236,36389
4236,44422
4236,40706
4236,40604
4236,39558
4236,44449
4236,46226
4237,12341
4237,40688
4237,11759
4238,20082
4238,17794
4238,17630
4238,10125
4238,895
4238,16797
4238,581
4239,22035
4239,15285
4239,31640
4239,9948
4239,29328
4239,7313
4240,40490
4240,42413
4240,4866
4241,32650
4241,40454
4241,46341
4241,21573
4241,34617
4241,26598
4241,38349
4241,48494
4241,32453
4241,47792
4241,40046
4242,1117
4242,25985
4242,47305
4242,21927
4242,5918
4242,46572
4242,45437
4242,12099
4243,9225
4243,1940
4243,48705
4243,7644
4243,49139
4243,24924
4243,40600
4243,41351
4243,4778
4243,18439
4243,45930
4243,44914
4243,49141
4243,1090
4243,38656
4243,24852
4243,47177
4244,26283
4245,23044
4245,39108
4245,40184
4245,15536
4245,10144
4246,44422
4246,24852
4246,5612
4246,43352
4246,46654
4246,26604
4246,39877
4246,38192
4246,21903
4246,210
4246,33731
4246,2588
4246,5646
4247,16254
4247,12341
4247,39844
4247,48364
4247,40516
4247,23801
4247,25952
4247,23817
4247,27796
4247,5993
4247,38579
4247,37606
4247,14197
4247,8195
4247,8506
4247,36186
4247,9810
4247,28427
4248,9076
4248,24129
4248,32327
4248,1819
4248,26705
4248,30316
4248,15460
4249,13911
4249,6592
4249,45190
4249,48849
4251,47141
4251,27294
4251,14901
4251,24810
4251,30850
4251,5794
4252,6789
4252,46677
4252,30643
4252,3593
4252,29345
4253,45856
4254,5785
4254,24852
4254,30233
4254,40516
4254,22849
4254,21405
4254,44359
4254,30391
4254,48679
4254,33120
4254,38456
4254,18811
4254,14651
4254,21137
4254,6992
4254,2063
4255,9137
4255,13870
4255,7781
4255,6336
4255,30949
4255,6532
4255,48186
4255,37646
4255,24852
4255,21137
4255,39877
4255,17652
4255,13851
4255,10644
4255,260
4255,38777
4255,28432
4256,16942
4256,2678
4256,12587
4256,35786
4256,24123
4256,3798
4256,14161
4256,43772
4256,15550
4256,16044
4256,6448
4256,35909
4257,34854
4257,41929
4257,39791
4257,40376
4257,13077
4257,19604
4257,31701
4257,41751
4258,14233
4258,28080
4258,33626
4258,41831
4258,38987
4258,13998
4258,2537
4258,36574
4258,37176
4259,3957
4259,13269
4259,48747
4259,44786
4259,24852
4259,35221
4259,27730
4259,27086
4259,25588
4259,22142
4259,41559
4259,37003
4260,9088
4260,18632
4260,32657
4260,13838
4260,20658
4260,2245
4260,28450
4260,12516
4260,24749
4261,38280
4261,27676
4261,48183
4261,34449
4262,5337
4262,27845
4262,44449
4262,42585
4262,26790
4262,22395
4262,8297
4262,18288
4262,3142
4263,43295
4263,12894
4263,13116
4263,1831
4263,16797
4263,24852
4263,17122
4263,32303
4263,4534
4263,45443
4263,32331
4263,29094
4263,46341
4263,39922
4263,33357
4263,1408
4263,21288
4263,47144
4263,20995
4263,5819
4263,28993
4263,37504
4263,3308
4263,43631
4263,9076
4263,27590
4263,20191
4264,23362
4264,1117
4265,16501
4265,36913
4265,2269
4265,16911
4265,45603
4265,8736
4265,20697
4265,46720
4265,48104
4265,31215
4265,22151
4265,40763
4265,31404
4265,40198
4265,46886
4265,40388
4265,29127
4265,311
4265,16823
4266,37625
4266,2732
4266,46049
4266,18288
4268,6184
4268,33198
4268,12341
4268,10326
4268,196
4270,5785
4270,27247
4270,15399
4270,16908
4270,4781
4270,3274
4271,38689
4271,33754
4271,5077
4271,28842
4271,38299
4271,14678
4271,43122
4271,20754
4271,42701
4271,37029
4272,16696
4272,39275
4272,47087
4272,22124
4272,18926
4272,19156
4272,46676
4272,18523
4272,20876
4272,18721
4273,29345
4273,33351
4273,46630
4273,46455
4273,28659
4273,47626
4273,40884
4273,24852
4274,14447
4274,22915
4274,34619
4274,9387
4274,33846
4274,19051
4274,37722
4274,34660
4274,20876
4274,34862
4274,15902
4274,47759
4275,24852
4275,40706
4275,43122
4275,27244
4275,27966
4275,32864
4275,18362
4275,27086
4275,13870
4275,15613
4276,19862
4276,38273
4276,44328
4276,5060
4277,11520
4277,20943
4277,13045
4277,35140
4278,39409
4278,27966
4279,19660
4279,24184
4279,31066
4279,28572
4279,43772
4279,18889
4279,2350
4279,11576
4279,28849
4279,10644
4279,32792
4280,42719
4280,11182
4280,38557
4280,42579
4281,12341
4281,15751
4281,8368
4282,49191
4282,5077
4282,39781
4282,3836
4282,20082
4282,24142
4282,48205
4282,8022
4283,20995
4283,37825
4283,22298
4283,33731
4283,25804
4283,4562
4283,27596
4283,7781
4283,38984
4283,23879
4283,22825
4283,16185
4283,6187
4283,2086
4283,27845
4283,22035
4283,45066
4283,7969
4283,28156
4283,43961
4283,28242
4283,21387
4283,24857
4285,39275
4285,10326
4285,37067
4285,20931
4285,26604
4285,42208
4285,27966
4285,45007
4285,14874
4285,1467
4285,25489
4285,22272
4285,22565
4285,45566
4286,329
4286,35628
4286,39678
4286,21903
4286,26800
4286,24830
4286,30391
4287,42445
4287,17803
4287,1426
4287,39450
4287,35512
4287,18719
4287,37646
4287,27966
4287,47626
4287,14678
4287,28553
4287,46802
4287,40545
4287,24489
4287,12941
4287,365
4287,39560
4288,33579
4288,40706
4288,45200
4288,21405
4288,3957
4288,26940
4289,10246
4289,46047
4289,19019
4289,13031
4289,12004
4289,36036
4289,13176
4289,43154
4289,39218
4289,14084
4289,35951
4289,19660
4289,21903
4289,644
4289,27344
4289,43371
4289,25753
4290,8571
4290,23423
4290,8048
4290,21292
4290,38768
4290,5068
4290,13176
4290,23985
4290,33147
4291,15333
4291,20084
4291,18070
4291,9337
4292,45613
4292,24320
4292,35951
4292,39958
4292,8012
4293,329
4293,37646
4293,5646
4293,13176
4293,25133
4293,36082
4293,19311
4293,32689
4293,28715
4293,20061
4293,31717
4293,3843
4293,14358
4293,5876
4293,17948
4293,24964
4293,10605
4293,42508
4293,33741
4293,31225
4293,11520
4294,27730
4294,12381
4294,24852
4294,30494
4294,11140
4294,46069
4294,40001
4294,30489
4294,41860
4294,46496
4294,9438
4294,21890
4294,43988
4294,46969
4294,28204
4294,42828
4294,21174
4295,30391
4295,39693
4295,19862
4295,33000
4295,21403
4295,47591
4295,34126
4295,1025
4295,13984
4295,13646
4295,8277
4295,6025
4295,42719
4296,5785
4296,14021
4296,23898
4296,33198
4296,34166
4296,17830
4296,44375
4297,49478
4297,13176
4297,43961
4297,28199
4297,48697
4297,19660
4297,5077
4297,9703
4297,38311
4297,5212
4297,2468
4297,24841
4298,48745
4298,13062
4298,25890
4298,42526
4298,41787
4298,26723
4298,23375
4298,32303
4298,33642
4298,39928
4298,43999
4298,42736
4298,26604
4298,33787
4298,46906
4298,16797
4298,8277
4298,39877
4298,47626
4298,26369
4298,37011
4298,26497
4298,41690
4298,12357
4298,38293
4298,1700
4298,5865
4298,31869
4298,23909
4298,6348
4298,7728
4298,45161
4298,26668
4298,20520
4298,4605
4298,46962
4298,26209
4298,28842
4298,36646
4298,7746
4298,47209
4299,49683
4299,28745
4299,44628
4299,22888
4299,21616
4300,5258
4300,33561
4301,27790
4301,5962
4302,31737
4302,11068
4302,21137
4302,37029
4302,46082
4302,22969
4302,23025
4302,12343
4303,25931
4303,24695
4303,13176
4304,8277
4306,5383
4306,30305
4306,43789
4306,34358
4306,21174
4306,32467
4306,16797
4306,25640
4306,18362
4306,23029
4306,32486
4306,47626
4306,7646
4307,25557
4308,40592
4308,37751
4308,12916
4308,10616
4308,25132
4308,2229
4308,23915
4310,21791
4310,3599
4310,16097
4310,329
4310,29447
4310,37158
4310,28058
4310,17807
4310,24010
4310,29622
4310,38544
4310,28476
4310,27156
4310,18479
4310,21405
4310,47209
4310,42445
4310,38383
4310,35939
4310,28985
4310,47333
4310,14633
4310,39216
4311,47209
4311,5785
4312,43122
4312,13176
4313,26055
4313,30771
4313,32921
4313,41355
4314,32655
4314,27845
4314,48167
4314,5640
4314,3843
4314,43086
4314,24184
4314,34969
4314,13176
4314,5212
4314,21137
4314,46584
4314,26351
4314,30489
4314,32989
4314,49509
4314,5077
4314,23029
4314,11182
4314,18594
4314,8518
4314,248
4314,44120
4314,16616
4315,31553
4315,20400
4315,34893
4315,22081
4315,23516
4315,26540
4315,37029
4315,41203
4316,22935
4316,27104
4316,48679
4316,29370
4316,48595
4316,21137
4316,49235
4316,24852
4316,24964
4316,42756
4316,1511
4316,32689
4316,25199
4316,7762
4316,5322
4316,40229
4317,3800
4317,40214
4317,158
4317,15383
4317,19653
4317,12697
4317,28299
4317,19348
4317,44799
4317,8193
4318,19348
4318,2051
4318,48442
4318,29898
4318,19478
4318,17794
4318,48679
4318,21183
4318,39812
4318,22825
4318,18656
4318,22035
4318,4920
4318,28849
4318,41375
4318,38141
4318,21417
4318,26648
4318,49201
4318,6188
4318,4605
4318,21903
4318,24231
4318,42958
4318,23622
4318,21791
4318,30489
4319,24852
4319,18523
4319,6615
4319,13712
4319,48310
4319,41787
4319,5161
4319,10305
4319,45167
4319,21479
4319,25340
4319,43961
4319,29487
4319,16797
4319,12896
4319,44233
4319,46969
4319,14471
4319,40571
4319,46906
4320,32652
4320,46069
4320,3835
4320,25718
4320,38311
4320,7521
4320,27966
4320,13176
4320,14133
4320,39409
4320,11182
4320,23178
4320,4461
4320,2078
4320,44303
4320,46188
4320,13874
4321,40939
4321,44683
4321,35395
4322,46979
4322,10246
4322,24737
4322,19057
4322,27845
4322,13176
4322,10831
4322,39928
4322,40691
4322,47209
4322,49383
4322,47734
4322,37288
4322,34530
4323,34243
4323,24390
4323,16759
4323,5172
4323,41834
4324,37011
4324,19678
4324,6104
4324,41066
4324,17560
4324,21137
4324,15885
4324,31338
4324,13457
4324,46533
4324,1979
4324,24320
4324,39411
4324,18232
4324,13877
4325,21137
4325,27966
4325,26209
4325,25138
4325,30233
4325,38827
4325,21938
4325,10070
4325,16616
4325,24852
4325,17706
4325,30391
4325,12341
4325,28199
4325,26604
4325,37288
4325,14084
4325,19057
4325,12845
4325,16004
4325,781
4325,22504
4325,25588
4325,22819
4325,25489
4325,45535
4325,45402
4326,48628
4326,27845
4326,44471
4326,31640
4326,12320
4326,13176
4326,21704
4326,6104
4327,28299
4327,31215
4327,47993
4327,33000
4327,2481
4327,25346
4328,5322
4328,6069
4328,38656
4328,19443
4328,11475
4328,30450
4328,46676
4328,22124
4328,18926
4328,19156
4328,24954
4328,1559
4328,28204
4328,21137
4329,13225
4329,49171
4329,34991
4329,33990
4329,21937
4329,3550
4329,43768
4329,33746
4330,47209
4330,17461
4330,17878
4330,24954
4331,49235
4331,13176
4331,7606
4331,36822
4331,5708
4331,40723
4331,14999
4331,35682
4331,32293
4331,43406
4332,13176
4332,42828
4332,30639
4332,33000
4332,47766
4332,22035
4332,19057
4332,5077
4332,3599
4332,22935
4332,9808
4332,40706
4332,2825
4332,42265
4332,21903
4332,24489
4332,2326
4332,46812
4332,26940
4332,35535
4332,21137
4332,1516
4332,2228
4332,5603
4332,24082
4332,27966
4332,28934
4332,27881
4332,47672
4332,11941
4332,28946
4332,45106
4332,37496
4332,41890
4332,4410
4333,12415
4334,17313
4335,39275
4335,7909
4335,33611
4335,12817
4335,42032
4335,43662
4335,24120
4335,44142
4335,5818
4335,48890
4335,1476
4335,18880
4335,17750
4335,3481
4335,26407
4335,6347
4335,3060
4335,23709
4335,35548
4335,49098
4336,20904
4336,8414
4336,13893
4336,32981
4336,6080
4336,42828
4336,20734
4336,47380
4336,7515
4336,28476
4336,26651
4336,47209
4336,8859
4336,26047
4336,37047
4337,45066
4337,24852
4337,21616
4337,8193
4337,19348
4337,4793
4338,42736
4338,24184
4338,45535
4338,22935
4338,26283
4339,18881
4339,18606
4339,9637
4339,24447
4339,37188
4339,4357
4339,18670
4339,13646
4339,22963
4339,38289
4339,44471
4339,17484
4339,33316
4339,31727
4339,14129
4339,14197
4339,27690
4339,27156
4339,21903
4339,43961
4339,31915
4339,45007
4339,26032
4339,44643
4339,28883
4339,13198
4339,37119
4339,48104
4341,10900
4341,30827
4341,48812
4342,49235
4342,18891
4342,36695
4343,45066
4343,26915
4343,24852
4343,31981
4343,30442
4343,19906
4343,13198
4343,4605
4343,7021
4343,5373
4343,11408
4343,26454
4343,40604
4344,7091
4344,28204
4344,33037
4344,28476
4344,37220
4344,21614
4344,13292
4344,38885
4345,33147
4345,43352
4345,6878
4345,43154
4345,4724
4345,42282
4346,39812
4346,26717
4346,30233
4348,13431
4348,45249
4348,20082
4348,2611
4348,16797
4348,42356
4348,35221
4349,36929
4349,5785
4349,39877
4349,28204
4349,8277
4349,31915
4349,13176
4349,25587
4349,4013
4349,15413
4349,12745
4349,4957
4349,22124
4349,17579
4349,23044
4349,10768
4349,17553
4349,8174
4349,28199
4349,21137
4349,17847
4349,38480
4349,6400
4349,10753
4349,25043
4349,3957
4349,35504
4349,7521
4349,21607
4349,42536
4350,21903
4351,41950
4351,4799
4351,1025
4351,21938
4351,24184
4351,19508
4351,46676
4351,5876
4351,34126
4351,28842
4351,40334
4351,22793
4351,49510
4351,48364
4351,19678
4352,21137
4352,3765
4352,4097
4352,1337
4352,30630
4352,7922
4352,33100
4352,31720
4352,14371
4354,47087
4354,33754
4354,22124
4354,17781
4354,38949
4354,24313
4354,21240
4354,47626
4354,24533
4354,46184
4354,5023
4355,29244
4355,31288
4355,43352
4355,4461
4355,39600
4355,16601
4355,27845
4356,45683
4357,17596
4357,41148
4357,45500
4357,40350
4357,28199
4357,20995
4357,47977
4357,14372
4357,43209
4357,43076
4357,29078
4357,23734
4357,8955
4357,43772
4357,9076
4357,41844
4357,28931
4357,4137
4357,49176
4358,45504
4358,4793
4358,37524
4358,47766
4358,33754
4358,4957
4358,8017
4358,33636
4358,17652
4358,3599
4358,44142
4359,44632
4359,27086
4359,26620
4359,12845
4359,43889
4359,42242
4359,2309
4359,204
4359,45368
4359,8425
4360,31759
4360,23915
4360,30827
4360,10473
4360,17122
4360,20940
4360,42265
4360,16283
4360,19691
4362,21477
4362,27864
4362,8056
4362,21267
4362,23537
4363,27336
4363,8006
4363,9339
4363,30391
4363,29398
4363,40604
4363,45965
4363,21890
4363,21616
4363,21137
4363,24852
4363,17706
4363,6046
4363,1576
4363,20152
4364,47576
4364,12341
4364,19887
4364,5161
4364,39657
4364,37710
4364,40939
4365,18127
4365,38371
4365,44660
4365,859
4365,42976
4365,3045
4365,33439
4365,24199
4365,15613
4366,4799
4366,41950
4366,2825
4366,20541
4366,5684
4366,4274
4366,12987
4366,19149
4366,18531
4366,5818
4366,42342
4366,24231
4366,29662
4367,24852
4367,27966
4367,36772
4367,43249
4367,24010
4367,47485
4367,31869
4367,21903
4367,30450
4367,7515
4368,10346
4368,21890
4368,49235
4368,11712
4368,5876
4369,22825
4369,17949
4369,22035
4369,12798
4369,33000
4369,24184
4369,8381
4370,44632
4370,35221
4370,21709
4370,14947
4370,45747
4370,7175
4370,24852
4370,9076
4370,49235
4371,33206
4371,27104
4371,38342
4371,29456
4371,29957
4371,12044
4371,37141
4371,12888
4371,20590
4371,24551
4371,43331
4371,24852
4371,18487
4371,7930
4371,5077
4371,23634
4371,6967
4371,10315
4371,46522
4371,13804
4371,10087
4371,37066
4371,24514
4371,8501
4373,38618
4373,28058
4373,16617
4373,43713
4373,38028
4373,23029
4373,22963
4373,27966
4374,42803
4374,27845
4374,12440
4374,24852
4374,36085
4374,9076
4374,17948
4375,39557
4375,17830
4375,24838
4375,19008
4375,47325
4375,23202
4376,48484
4376,6184
4376,19691
4376,12341
4376,13176
4377,33198
4377,28985
4377,19057
4377,13838
4377,34658
4377,18963
4377,19678
4378,21516
4378,46129
4379,4350
4379,30599
4379,27845
4380,4514
4380,17744
4380,31683
4380,42078
4380,10673
4380,43772
4380,11307
4380,32396
4381,13885
4381,33198
4381,45504
4381,27966
4381,8087
4381,44449
4381,21137
4381,47626
4381,5450
4381,8193
4381,4796
4381,42265
4381,8174
4381,48364
4381,27344
4381,3561
4381,13380
4381,48174
4381,10499
4381,38426
4381,22963
4381,2450
4381,28842
4381,23537
4381,2825
4381,31343
4381,41220
4381,27243
4382,5237
4382,21903
4382,21137
4382,24852
4382,28204
4382,32566
4384,38847
4384,31066
4384,24964
4384,32677
4384,37687
4385,19348
4385,27845
4385,13225
4385,35510
4385,38827
4385,14364
4386,38164
4386,7054
4386,7676
4386,22260
4386,8239
4386,1468
4386,42585
4386,47766
4386,21616
4386,44910
4387,4210
4387,2855
4387,23571
4387,48476
4387,20631
4387,48407
4387,24214
4387,30645
4387,32707
4388,40706
4388,38293
4388,15649
4388,8670
4388,21938
4388,47065
4388,49383
4388,10246
4388,37630
4389,21938
4389,48287
4389,20995
4389,5451
4390,44422
4390,18164
4390,6343
4390,9065
4390,45681
4390,43129
4390,23400
4390,13431
4390,9424
4390,19503
4390,12162
4390,890
4390,4960
4391,39657
4391,35561
4391,31651
4391,45051
4391,32455
4392,30849
4392,27196
4392,2481
4392,10527
4392,31683
4392,44461
4392,16703
4392,46023
4392,43279
4393,29447
4393,5120
4393,39190
4393,27086
4393,8478
4393,6722
4393,36011
4393,24499
4393,20580
4393,48109
4394,27086
4394,4314
4394,20339
4394,13176
4394,4942
4394,18161
4394,36389
4394,8193
4394,11576
4394,39558
4394,8137
4394,22035
4394,35383
4394,8479
4394,37276
4394,17281
4395,39721
4395,39108
4395,27966
4395,16797
4397,2120
4397,17769
4397,37215
4397,28638
4397,16826
4397,28427
4397,18418
4398,19678
4398,1999
4398,27744
4398,27086
4398,47672
4398,9477
4398,34969
4398,48415
4398,44683
4398,35108
4398,42445
4398,21137
4398,26604
4398,25340
4398,14651
4398,45007
4398,17487
4398,12440
4398,29798
4399,4793
4399,12572
4399,17145
4399,2447
4399,33055
4399,43192
4399,22035
4399,37646
4400,24852
4400,9020
4400,16797
4400,4920
4400,28842
4400,30094
4401,38400
4401,9472
4401,38266
4401,4086
4401,3481
4401,38159
4401,25640
4401,25890
4401,41844
4401,27845
4401,36695
4402,45007
4402,41065
4403,22963
4403,7963
4403,21137
4403,3896
4403,27521
4403,24010
4403,2581
4403,27044
4403,3957
4403,2270
4403,29974
4403,12385
4403,39275
4403,34584
4403,1158
4403,3583
4403,21903
4404,42671
4404,24991
4404,22852
4404,13478
4405,23288
4405,17794
4405,19678
4405,6585
4405,24964
4405,42508
4406,15727
4406,2350
4406,31506
4406,19508
4406,11097
4406,31287
4406,41757
4406,22935
4406,27845
4406,35939
4406,16185
4406,30391
4406,41950
4406,21938
4406,34126
4406,28842
4406,18159
4406,18531
4406,35951
4406,15872
4406,47766
4406,21616
4406,19678
4406,29650
4407,39928
4407,47209
4407,4920
4407,28204
4407,31915
4407,11777
4407,1890
4407,10108
4407,9779
4408,45007
4408,19436
4408,8539
4408,3233
4408,31653
4408,47209
4408,24852
4408,12384
4408,49478
4408,46802
4408,10335
4408,39475
4408,43122
4408,14852
4408,23236
4408,46394
4408,41665
4408,46575
4408,41408
4408,24184
4408,44626
4408,37518
4408,2432
4409,7029
4410,24852
4410,2091
4410,18382
4410,26790
4410,31343
4410,13802
4410,43875
4410,5114
4410,9438
4411,49247
4411,13176
4411,42445
4411,22640
4411,27521
4411,39928
4411,43726
4411,17794
4411,27999
4412,24418
4412,45
4412,27156
4412,2611
4412,31577
4412,18531
4412,48182
4412,2309
4412,12564
4412,21938
4412,10749
4412,43789
4413,13870
4413,19354
4413,27521
4413,9666
4413,13176
4413,47209
4413,36724
4413,46979
4413,47734
4413,21295
4413,13113
4414,39928
4414,24852
4414,9839
4414,34824
4414,21616
4414,38456
4414,15143
4414,45504
4414,13225
4414,9517
4414,8437
4414,48845
4416,17900
4416,17123
4416,15902
4416,5876
4416,47380
4416,30700
4416,34991
4417,27730
4417,30450
4417,32570
4417,9076
4417,42244
4417,24852
4417,24489
4417,1158
4417,26604
4418,27966
4418,47209
4418,46979
4418,46886
4418,45282
4418,49273
4418,5212
4418,17758
4418,21938
4418,24184
4418,18465
4418,36397
4418,11598
4418,37687
4418,3401
4418,48222
4418,49416
4418,31883
4418,26369
4418,20943
4418,24852
4418,46331
4418,42828
4419,39984
4419,21903
4419,38739
4419,19660
4419,41220
4419,47626
4419,3583
4419,29668
4419,26940
4419,44698
4419,11421
4419,47156
4419,30391
4419,43484
4419,39732
4419,37355
4419,39236
4419,35939
4419,3464
4419,32689
4420,36885
4421,37067
4421,38544
4421,37718
4421,22035
4421,21137
4421,27966
4421,22122
4421,5491
4421,12955
4421,30192
4421,30391
4421,25043
4421,7051
4421,21376
4421,9438
4421,3951
4421,28576
4421,43255
4421,33731
4421,5212
4421,18376
4421,48835
4421,35535
4421,28601
4421,39928
4421,47209
4422,37250
4423,43295
4423,19449
4423,24852
4423,46988
4423,21903
4423,43086
4423,31635
4423,8174
4423,34243
4423,38419
4424,31949
4425,21903
4425,31717
4425,39812
4425,26209
4425,28289
4425,24507
4425,16349
4425,25695
4425,48364
4425,35140
4425,95
4425,48204
4425,28849
4425,33401
4425,49075
4425,46847
4425,13176
4425,16589
4425,25340
4425,8277
4426,6347
4426,40723
4426,21137
4426,39275
4426,49175
4426,27521
4426,28985
4426,9839
4426,3142
4426,37552
4426,7014
4426,21077
4427,7704
4427,34881
4427,28985
4427,44514
4427,49520
4427,310
4427,8424
4427,4605
4428,47209
4428,13176
4428,8467
4428,45504
4428,35221
4428,43713
4428,21903
4428,22504
4428,9595
4428,42404
4428,10644
4428,24059
4428,21137
4428,37646
4428,45535
4428,24221
4429,30391
4429,27845
4429,28199
4429,41588
4429,8022
4429,47626
4429,47788
4429,22922
4429,48364
4429,21137
4429,49618
4429,47766
4430,13176
4430,20574
4430,3896
4430,5785
4430,47209
4430,29307
4430,17706
4430,35544
4430,21137
4430,17628
4430,8031
4430,4600
4430,21621
4430,18164
4430,9595
4430,17305
4430,28123
4430,22935
4430,41658
4432,16797
4432,24852
4432,287
4432,5077
4432,25839
4432,43488
